track_id,title,artist,album,image_url,preview_url,url,duration_ms,valence,energy,tempo,danceability,acousticness,key,mode
0JwGSIPH2wzFVl6ZW1RQoW,Sweety,"Siddharth Mahadevan, Rabbit M C",Race Gurram,https://i.scdn.co/image/ab67616d0000b27389e4edcaba64f6ff95ad5ecd,,https://open.spotify.com/track/0JwGSIPH2wzFVl6ZW1RQoW,265283,0.5,0.5,120.0,0.5,0.5,0,1
7xP8kLTYHKM1EQ41tdjBhX,Bang Bang,Haricharan,Premam,https://i.scdn.co/image/ab67616d0000b27301eb2de52ac64143c18f65ad,,https://open.spotify.com/track/7xP8kLTYHKM1EQ41tdjBhX,224850,0.9,0.8,120.0,0.5,0.5,0,1
5Q73f9rT1rQqB090l2mbBv,,,,,,https://open.spotify.com/track/5Q73f9rT1rQqB090l2mbBv,0,0.5,0.5,120.0,0.5,0.5,0,1
2DDOQBKGmkv7bPoYF1bELz,Ninnila,"Armaan Malik, Thaman S",Tholi Prema,https://i.scdn.co/image/ab67616d0000b273dc3c4874fca4c0246bbbdb0e,,https://open.spotify.com/track/2DDOQBKGmkv7bPoYF1bELz,234883,0.9,0.8,120.0,0.5,0.5,0,1
3PzMzcX67A5W279V6nuydF,Andham Vadi Choopera,"Anirudh Ravichander, Inno Genga",Master (Telugu) [Original Motion Picture Soundtrack],https://i.scdn.co/image/ab67616d0000b2733631e7d761623a704ab3120a,,https://open.spotify.com/track/3PzMzcX67A5W279V6nuydF,194500,0.9,0.8,120.0,0.5,0.5,0,1
7o20g3bZRdwy6MtiUP9pOx,Oy..Oy..,"Siddharth, Prasanthini",Oye,https://i.scdn.co/image/ab67616d0000b27386b056bc077d21e07cb34ee5,,https://open.spotify.com/track/7o20g3bZRdwy6MtiUP9pOx,282426,0.9,0.8,120.0,0.5,0.5,0,1
2oP2ZjVmlBGDSXVjQuClVl,"Dhumme Dhulipelaa (From ""Jawan"")","Anirudh Ravichander, Chandra Bose","Dhumme Dhulipelaa (From ""Jawan"")",https://i.scdn.co/image/ab67616d0000b273d69991c289f9a7468f738254,,https://open.spotify.com/track/2oP2ZjVmlBGDSXVjQuClVl,252800,0.9,0.8,120.0,0.5,0.5,0,1
08aR9sL8GoaW1IdzHM6Z7n,Bujji,Santhosh Narayanan,Jagame Thandhiram (Telugu) [Original Motion Picture Soundtrack],https://i.scdn.co/image/ab67616d0000b2731de66ecf70185c4be73ea2ec,,https://open.spotify.com/track/08aR9sL8GoaW1IdzHM6Z7n,267203,0.9,0.8,120.0,0.5,0.5,0,1
1LODJINeH6uhofRsGWSG5E,"Nee Chuttu Chuttu (From ""Skanda"") (Telugu)","Thaman S, Sid Sriram, Sanjana Kalmanje","Nee Chuttu Chuttu (From ""Skanda"") (Telugu)",https://i.scdn.co/image/ab67616d0000b273e278265d01ac0df230bbef64,,https://open.spotify.com/track/1LODJINeH6uhofRsGWSG5E,249000,0.9,0.8,120.0,0.5,0.5,0,1
0Z3zGNsygprNlSMAX6vAvc,"Koppamga Koppamga - From ""Mr. Majnu""","Thaman S, Armaan Malik, Srimani",Mr. Majnu (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b273d8da469114438f3e12dafac2,,https://open.spotify.com/track/0Z3zGNsygprNlSMAX6vAvc,274158,0.9,0.8,120.0,0.5,0.5,0,1
,Tu Meri,"Vishal-Shekhar,Vishal-Shekhar,Vishal-Shekhar,Vishal Dadlani",Bang Bang,,,,257000,0.5,0.5,120.0,0.5,0.5,0,1
1vYqh60HuF3p5CqZ7EAj7b,Google Google,"Hemachandra Vedala, Andrea Jeremiah",Thuppakki(Telugu),https://i.scdn.co/image/ab67616d0000b273238c81eec3045d914bc0a5ad,,https://open.spotify.com/track/1vYqh60HuF3p5CqZ7EAj7b,368569,0.9,0.8,120.0,0.5,0.5,0,1
3DZf3dLd5cM3eRQYbyqmS9,"Chalona (From ""Jawan"")","Anirudh Ravichander, Adithya RK, Priya Mali","Chalona (From ""Jawan"")",https://i.scdn.co/image/ab67616d0000b2731f09dcbfb0fc591ee00e373d,,https://open.spotify.com/track/3DZf3dLd5cM3eRQYbyqmS9,200135,0.9,0.8,120.0,0.5,0.5,0,1
0d3QyPpDRlxPXEZKIExSJ6,Yentha Vaadu Gaanie,"Harris Jayaraj, Devan Ekambaram, Mark Thomas, Abhishek",Yentha Vaadu Gaanie (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27337a90352119728f6c93c1653,,https://open.spotify.com/track/0d3QyPpDRlxPXEZKIExSJ6,346933,0.9,0.8,120.0,0.5,0.5,0,1
5OyKionXBQcdhdrPPkN0lE,Mabbulu Kammeley,"Harris Jayaraj, Karthik, Emcee Jesz",Yentha Vaadu Gaanie (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27337a90352119728f6c93c1653,,https://open.spotify.com/track/5OyKionXBQcdhdrPPkN0lE,342426,0.9,0.8,120.0,0.5,0.5,0,1
6D9uswrNghivGDSmeKFsIH,"Jailer Announcement Theme (From ""Jailer"")",Anirudh Ravichander,"Jailer Announcement Theme (From ""Jailer"")",https://i.scdn.co/image/ab67616d0000b27317b371c463eae2fde445d961,,https://open.spotify.com/track/6D9uswrNghivGDSmeKFsIH,60074,0.9,0.8,120.0,0.5,0.5,0,1
40UTendM9UUH7Byrkg7cY0,Yekku Tholi Mettu,Sriram,Narasimha,https://i.scdn.co/image/ab67616d0000b273ea90b0bbdefdccc987cd6982,,https://open.spotify.com/track/40UTendM9UUH7Byrkg7cY0,277554,0.5,0.5,120.0,0.5,0.5,0,1
,[iSongs.info] Nenu Autovanni,,Basha - (1995),,,,343000,0.5,0.5,120.0,0.5,0.5,0,1
,[iSongs.info] Basha Choodu,,Basha - (1995),,,,162000,0.5,0.5,120.0,0.5,0.5,0,1
1LFTKTSfPQRM3a8mOvNtnE,Ethir Neechal,"Anirudh Ravichander, Yo Yo Honey Singh, Hiphop Tamizha, Vaali",Ethir Neechal (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b273a19cdda1305f8a0a0a59b4a0,,https://open.spotify.com/track/1LFTKTSfPQRM3a8mOvNtnE,270720,0.9,0.8,120.0,0.5,0.5,0,1
